case,nu_prev,s,alpha,closed_form,independent_argmin,abs_error,objective_gap
210,3.7150656186990023,-0.9474819730874469,190.71441189698362,-0.934176372232109,-0.9341763705927817,1.6393273405412856e-09,9.71445146547012e-17
211,2.6849294756777926,0.5771221029845677,160.97221554242833,0.580180540042396,0.5801805468730421,6.830646048783251e-09,2.220446049250313e-16
212,5.664733741085195,7.505309809179403,0.07275980468349406,7.466305314984564,7.466305316112605,1.1280407719027608e-09,1.7763568394002505e-15
213,3.9815610248601097,-7.109074825725887,278.4737334708079,-5.424252829423345,-5.42425282940595,1.7394974349826953e-11,0.0
214,6.567710651275087,-6.645348567716683,0.011480430641052843,4.351672139931782,4.351672118641582,2.129020071350851e-08,0.0
215,7.570669237572188,5.433350872630207,0.005324476163965805,5.940044903927109,5.94004490412438,1.9727153244275542e-10,8.881784197001252e-16
216,4.13807374916604,-4.672665576174255,0.04973429119263204,2.723306172904206,2.723306172904206,0.0,0.0
217,-3.611779189047942,7.3862667407448335,0.3468959997941157,2.708218237631799,2.7082182289945935,8.637205617390009e-09,0.0
218,-6.66624967794896,4.547485384166077,22.150607641351943,0.9517677514662992,0.9517677479069211,3.559378125572721e-09,0.0
219,2.9945190893991143,-6.252257154176261,9.784743908334576,-2.2672565655798453,-2.2672565655025885,7.725686756998584e-11,2.220446049250313e-16
220,-3.1351612426656974,3.170779947323954,0.0586100889057345,-2.263719677794065,-2.263719677814518,2.0452972648854484e-11,0.0
221,7.162110781422427,7.8179838185933175,56.59395975725659,7.817977228137922,7.8179772281678614,2.993960634967152e-11,0.0
222,7.653795110527284,-1.9696239277569934,305.14432545198287,-1.9464066776493762,-1.9464066771114823,5.378939516020864e-10,0.0
223,2.766471072793637,-6.20199018048465,13.135765419467328,-2.553857110222218,-2.5538571237344074,1.3512189589448553e-08,0.0
224,5.405068068938906,3.0310911106803147,1.8367061391014143,3.0545850607314895,3.05458506074949,1.8000712032062438e-11,0.0
225,-5.604091908466298,-0.36207562595366305,3.8955765817609422,-4.306707410675501,-4.306707405088831,5.5866697934447984e-09,2.842170943040401e-14
226,-6.884870341808977,4.823467418363316,0.1521046266556345,-3.893243581991606,-3.8932435610394434,2.0952162671505903e-08,7.275957614183426e-12
227,-5.068658193581282,7.796311639960342,2.4589039629419367,3.612186198025004,3.6121861989373905,9.123866107074718e-10,1.1368683772161603e-13
228,3.835196176606418,6.692637325177122,6.928902201396009,6.689704159929131,6.689704168043282,8.114151128779667e-09,0.0
229,-6.73963264325962,-2.2405858333578816,1.4599194342814625,-6.596972499604678,-6.596972507280721,7.676042912407866e-09,2.842170943040401e-14
230,0.4605934921662236,-5.601066855631906,25.609006039783925,-3.1768948876691194,-3.176894887650826,1.829336682135363e-11,0.0
231,5.60336272442971,-3.5876548421668986,0.46939988450445475,0.7613809824085678,0.7613809824263574,1.7789658635081196e-11,0.0
232,5.769640211284077,2.5925446781586263,0.00950142940984498,4.4918261108217425,4.491826101220704,9.601038186701771e-09,0.0
233,-5.616418379142049,3.4461932516570233,0.009686041196546924,-5.351051802636045,-5.351051799239371,3.3966740531354844e-09,8.185452315956354e-12
234,-7.525454051346216,-5.320837076557819,0.13202939197672345,-7.52487999834749,-7.524879996648442,1.6990480133927122e-09,6.656897255652439e-13
235,-0.028133798227587548,-0.1360538440658008,300.4766334531868,-0.13566516908332282,-0.13566516286228764,6.221035186992907e-09,1.1102230246251565e-16
236,7.680904856202908,5.891966027605983,0.7893058815922135,5.894874026028526,5.8948740261087496,8.022382758099411e-11,8.881784197001252e-16
237,7.092292025706971,7.0844285007481975,13.555031404126014,7.084428984982296,7.084428985002429,2.013322841776244e-11,0.0
238,-3.937035735792101,5.504068813126425,1.2195833764952184,1.7453635968670864,1.7453635955470514,1.320034970220263e-09,0.0
239,-2.5897411822030385,-0.19033074354922697,13.450822137724604,-0.7927245634903575,-0.7927245626268403,8.635171466764291e-10,2.220446049250313e-16
240,-6.383596842897299,-6.2668610481473745,0.0033485939815703445,-6.383596142574176,-6.3835961409093755,1.664800741707495e-09,2.171240964798926e-11
241,-6.614188551696792,6.577364290097744,57.39380411408676,3.938978552841283,3.9389785545281075,1.6868244578915892e-09,0.0
242,-7.042290298309437,3.6145079353826564,0.004092008342286014,-6.900838731975482,-6.900838731975482,0.0,0.0
243,-5.335818255339962,-5.835727750252408,0.011021313347839068,-5.335839136215702,-5.335839136226236,1.0533796057643485e-11,3.597122599785507e-13
244,1.3460575864673245,2.8428400706402677,198.70026025918557,2.8418242562763147,2.8418242562943545,1.8039791882529244e-11,4.440892098500626e-16
245,3.3834822515189895,0.4718077403065539,23.610245513663514,0.496452486928348,0.4964524794260959,7.502252097335571e-09,0.0
246,-3.1077942636118685,3.5623199526048968,212.10093192409664,3.4621773358934234,3.4621773359961567,1.0273337736066424e-10,0.0
247,4.710082162865493,5.608333359282904,1.592593683388366,5.604995584054812,5.604995590755497,6.700684451743655e-09,0.0
248,7.098743900487909,-6.304153944140488,28.263587401645232,-3.2912095063295723,-3.2912095041501153,2.179457059270362e-09,4.440892098500626e-16
249,-1.119973854289503,5.0853142816154655,0.23832501636413606,2.4819620758905705,2.481962077563527,1.6729564400463914e-09,0.0
250,-2.1819876631222055,-6.399899826878627,194.63084455550734,-5.035418885572305,-5.0354188838129055,1.7593997370113357e-09,8.881784197001252e-16
251,3.8343999355733036,2.3211774604876467,0.17790218690433407,2.6458992582970797,2.64589925913504,8.379603677610703e-10,0.0
252,7.901114009223747,5.889301744384708,0.2706680579108799,5.898112406464415,5.8981124180168605,1.15524452226623e-08,0.0
253,-2.119468033603358,7.954465367598447,1.8961994301232776,6.269871179038064,6.269871179554937,5.168736549876485e-10,0.0
254,3.4011525061277794,5.963506983018933,0.12068221888242185,5.740683641351596,5.740683645532495,4.180899182415487e-09,8.881784197001252e-16
255,-0.5523184761529141,-2.9905447565623895,1.6389153312801354,-1.1375934062762887,-1.1375934054094583,8.668303852488179e-10,3.3306690738754696e-16
256,6.189144255563608,4.815470466640962,0.20878118304148455,4.843770609135006,4.84377060986592,7.309139959943423e-10,0.0
257,-4.869448036656365,7.740468329267857,2.108593112564977,3.6011881662855023,3.601188166773809,4.883067283856235e-10,1.1368683772161603e-13
258,-7.476013526449986,-5.361662468690447,32.645069994257575,-7.3517920769727105,-7.351792081396678,4.42396785871324e-09,2.831068712794149e-15
259,2.7760627372242404,4.595641104049468,15.612129904000614,4.59230607799824,4.592306078060838,6.259792684204513e-11,0.0
260,6.415152530745788,-1.0792831976037771,2.4272510954188844,-0.28592209005883706,-0.2859220917546219,1.695784845878734e-09,0.0
261,7.445996975261693,3.4108150697983834,182.02423859114668,3.410993219226512,3.4109932197533697,5.268576686034976e-10,8.881784197001252e-16
262,2.5372427114203173,-3.3385646180040904,0.21912913084488875,1.2176926598450708,1.2176926553720593,4.473011516736847e-09,0.0
263,-3.9192345458702196,-4.349730312682542,0.01619441459037872,-3.9193470023426875,-3.9193469962804635,6.0622240560803675e-09,2.2071233729548112e-13
264,-2.880829206253299,-7.795079721513865,0.00253101545704402,-2.880970114207072,-2.880970106209143,7.997928985759017e-09,6.541434061091422e-13
265,-1.7420086256602652,7.022719700846633,0.1702147515131706,3.485859565710079,3.485859545090156,2.0619922658227097e-08,2.842170943040401e-14
266,2.217982527706612,-4.255765115763753,0.006807065047109111,2.1574087167782126,2.157408715606984,1.1712284475606793e-09,8.881784197001252e-16
267,4.993159749810111,5.15187659610914,4.327338579276693,5.151646843313449,5.151646843665663,3.5221425775944226e-10,8.881784197001252e-16
268,-5.027901331303072,-0.8885279463057731,1.0101893036128686,-4.687050508431887,-4.687050506806448,1.6254393386816446e-09,7.105427357601002e-15
269,-2.235542554697103,5.916664375176493,340.91143333527,5.8896107299512925,5.889610722684004,7.267288104628733e-09,0.0
270,7.091737481113013,-7.4782213240737825,0.006165414451703181,4.962225105523382,4.96222510320673,2.3166517593153912e-09,0.0
271,7.047271853395671,-0.6741005875993338,0.0039337095216423895,5.34041560051035,5.340415600567745,5.739497765944179e-11,0.0
272,-6.21200986310825,-5.013582511338287,0.2803545710906253,-6.210710077115527,-6.2107100802950885,3.179561502975048e-09,3.8191672047105385e-14
273,-6.274484360622761,2.125104281460361,0.014804236409303822,-6.157647606579214,-6.157647615594498,9.015283630731119e-09,2.7284841053187847e-12
274,6.511718394513643,-2.2374663883609482,41.15234050462797,-2.0323763362038623,-2.0323763271554887,9.048373605935467e-09,0.0
275,5.423278806580809,-4.98887952894421,0.04966512686619341,2.9176701960245772,2.917670185978384,1.0046193210655474e-08,0.0
276,6.585250260323093,6.24497399206723,6.091731014510092,6.245065829138216,6.245065829309733,1.7151702280671088e-10,0.0
277,-5.5985076163059375,-7.671898495022742,0.008185893006199733,-5.598534118940278,-5.59853411878943,1.5084822280186927e-10,9.130474154517287e-13
278,4.530477745691455,5.655590553922339,60.52297551721003,5.655470322522673,5.655470326090346,3.56767326792351e-09,1.7763568394002505e-15
279,-2.2843903237318575,5.301950115649596,0.7054656749693993,2.606321063124345,2.606321052247132,1.0877213352245008e-08,0.0
280,2.58830123158587,3.72918370051128,59.66069192624954,3.72832731245001,3.7283273125088727,5.886269249799625e-11,8.881784197001252e-16
281,-5.481615174893321,-7.168818624744947,52.24006159853219,-5.63892885602398,-5.638928853917275,2.1067050326450953e-09,0.0
282,3.478858402859128,-7.425802109242909,0.2561307015535478,1.2485186518574571,1.2485186520231333,1.6567613947415794e-10,0.0
283,1.371630913435279,-3.87136484234901,3.9954335570285693,-1.3667711160085856,-1.3667711259739364,9.965350766805159e-09,0.0
284,-7.154150913768055,-1.3890656259988248,15.977592644169551,-5.5604607296672794,-5.5604607289799945,6.872848956618327e-10,1.4210854715202004e-14
285,5.3751506329131615,-6.024587580169957,9.404101122055955,-2.2191486416888164,-2.2191486345840747,7.104741683860993e-09,4.440892098500626e-16
286,-5.62929358143111,-6.597680828895481,0.003113383858442381,-5.629300516703663,-5.629300523171982,6.468319213581708e-09,6.52633502795652e-12
287,-1.0568204660587455,7.966686875801189,0.01800945491703981,2.9058430977235195,2.905843110603722,1.288020268219725e-08,2.2737367544323206e-13
288,-1.6555716522879464,3.818682244666494,4.144734805535745,3.0071387628201705,3.007138763640079,8.199085854698751e-10,1.7763568394002505e-15
289,-3.2546958476121937,4.185629616047056,0.020273780180939387,-2.40845395640784,-2.408453955674402,7.3343819906313e-10,0.0
290,-3.1030417334356226,4.794704444882571,0.03755112870196836,-1.3929571945228496,-1.39295719278643,1.7364196747138294e-09,2.2737367544323206e-13
291,-1.3037812490743157,1.2232068846787332,0.11753398134006941,-0.9991582472463858,-0.9991582455484301,1.6979556649587835e-09,1.7763568394002505e-15
292,7.002626838625135,-3.6574535689528744,0.025226551501975777,3.645090612610169,3.64509061264056,3.0390800986879185e-11,8.881784197001252e-16
293,-7.7219319799703605,-0.42333060969911074,42.88082163631944,-4.370664286243596,-4.370664286243596,0.0,0.0
294,3.171010250659151,0.13255292812129937,0.003279939789609729,3.0994866037887157,3.099486602963388,8.253278060976754e-10,4.440892098500626e-16
295,0.8799048176504307,-5.597246399078831,24.73735179047328,-3.1371829555629116,-3.1371829374540163,1.8108895272206382e-08,0.0
296,-5.287760274884757,7.972744446185402,0.0032171471962626247,-2.9524992096373235,-2.952499207890704,1.7466192936410607e-09,5.820766091346741e-11
297,-4.4645937324395675,2.7489151961018052,6.346592520994095,0.07177207024811613,0.07177207141570316,1.1675870270622113e-09,1.4210854715202004e-14
298,-0.011325431636228345,-4.6472406305277065,0.0040143634071691464,-0.015248241746579946,-0.015248232182436677,9.564143269025216e-09,1.8604909279851256e-14
299,-6.841810078458085,-7.510555108957272,6.850558574977827,-6.8453588397914675,-6.845358832591072,7.200395835127438e-09,6.217248937900877e-15
300,-1.7017945811732407,4.230310047832285,0.10875306953637913,0.41575060866008356,0.41575060867830527,1.8221701925114075e-11,0.0
301,-4.544612798258241,-1.4572380076044578,0.13333540112476555,-4.515449756668295,-4.515449754973238,1.6950574277529995e-09,4.618527782440651e-14
302,2.384600550951868,-2.0569768703859364,0.7208840642527794,0.29516737005373717,0.29516737007190114,1.8163970327833567e-11,0.0
303,0.17941593477214113,-3.5240454999560207,0.1368857170810111,0.03176448274546162,0.03176447555767693,7.18778468689063e-09,3.885780586188048e-16
304,-5.586520912147559,5.103170572006222,25.600878338449032,2.6678891580665374,2.667889143723813,1.434272434153172e-08,1.4210854715202004e-14
305,7.61099632916623,-6.070714036988578,20.005386357897006,-2.950858963075615,-2.9508589466376147,1.6438000294272115e-08,4.440892098500626e-16
306,7.234875822007622,0.23586381195242012,0.9105690175790985,0.8596550869285888,0.8596550890246151,2.096026241460436e-09,2.220446049250313e-16
307,4.558761502389112,-5.7378149287286835,68.20040599281454,-4.023976133645067,-4.023976133565081,7.998579576451448e-11,4.440892098500626e-16
308,2.509502344933173,-6.897596098436212,0.003241478007409337,2.4704134573418854,2.4704134573418854,0.0,0.0
309,-5.8617579140590905,7.406740572639139,0.014024029708743073,-2.679657931749549,-2.679657927877289,3.872259846104953e-09,2.9103830456733704e-11
310,6.168288860706866,0.19929549051075668,0.04310749266532148,3.147884182186599,3.1478841822054577,1.885869238549276e-11,0.0
311,1.245645085255351,-4.671017840313191,0.0051258407331090175,1.2280366737351118,1.2280366754666379,1.7315260336658866e-09,1.9984014443252818e-15
312,-2.8773433150852306,-0.19322156655361944,332.59845900281334,-0.24162157715834187,-0.24162158070106413,3.5427222544459624e-09,0.0
313,3.703460705912974,6.51076769050783,74.59041366999891,6.510457372847977,6.510457384709145,1.1861168047744286e-08,8.881784197001252e-16
314,-1.3836368711996165,7.26676832428428,30.32195312184939,7.143187499004229,7.143187499024439,2.020961176185665e-11,0.0
315,-3.2932342627107793,7.492365314138702,23.009986446430545,6.71749941914741,6.717499419167381,1.9970691766957316e-11,0.0
316,4.39033317512269,2.635416933114069,161.23869467874405,2.6357845683128875,2.635784568658078,3.4519054281645367e-10,4.440892098500626e-16
317,-0.5835294684470753,-1.382853287944858,0.7776787132908719,-0.7656970038078769,-0.765697000329174,3.478702881309914e-09,3.885780586188048e-16
318,-4.105774621458339,-3.7890814727809836,0.25417379562396825,-4.104221932981451,-4.104221934009245,1.027793850028047e-09,1.2434497875801753e-14
319,-3.16011451238969,5.0440911380395566,4.056351824790755,3.127073953886766,3.1270739552640414,1.3772756268792818e-09,7.105427357601002e-15
320,-3.2784388194741325,-0.41976845856815004,0.05281685955017153,-3.2463050123201524,-3.2463050126018222,2.816697985963401e-10,1.7763568394002505e-14
321,-3.1346600410226966,1.7536449923062296,0.01292792471808642,-3.063211836561104,-3.063211824503768,1.2057336018500564e-08,1.1368683772161603e-13
322,-3.4361566353453643,3.119103161398675,68.52308556042172,2.7458527646180295,2.745852764635585,1.7555290554582825e-11,0.0
323,3.654505481494791,0.21813995152940002,0.04737504239911441,2.6711387267374254,2.6711387220350766,4.702348732621431e-09,0.0
324,0.9830861367762775,-0.851883222267837,1.058654084307049,0.013052643585854895,0.013052650105153395,6.519298500345938e-09,1.1102230246251565e-16
325,6.460458372586663,-5.871396597846855,0.04091194667042254,3.158930794560503,3.158930794626956,6.645306527275352e-11,0.0
326,5.990784094074913,5.878250705623678,212.41558295346093,5.8782521084069455,5.878252111857625,3.4506797419453505e-09,8.881784197001252e-16
327,1.9825681917293192,-5.0227000239901205,0.01889173811718892,1.854141231686748,1.854141229671138,2.0156101232515766e-09,4.440892098500626e-16
328,-0.1590485237090249,-3.4514399075837403,0.004652059822299745,-0.1628612102832602,-0.1628612086102883,1.6729718999020093e-09,3.104461132608094e-14
329,-2.0278072830242504,-2.27843762310966,0.09623795355291814,-2.0305842008461332,-2.030584199897331,9.488023700043868e-10,5.773159728050814e-15
330,-6.787065417371576,-2.4105094238806615,334.86960534130793,-3.6716155182018144,-3.671615520093839,1.8920247590870076e-09,0.0
331,-2.9012349893109253,-5.048003778830328,9.382283318327197,-3.2585417059049164,-3.2585417053758885,5.290279325720348e-10,4.440892098500626e-16
332,-0.2728194268802593,-7.710234596809691,1.0212093586978352,-0.8474996120727594,-0.8474996228720827,1.0799323324484078e-08,0.0
333,-4.58530780758805,0.8767840280887427,59.60496856980271,-0.08882334830260058,-0.08882335526603533,6.963434745488328e-09,0.0
334,6.491293939311909,-3.043471330872306,0.10213171754387819,2.2716085302991225,2.2716085308314553,5.32332844471739e-10,0.0
335,-6.864745248359425,-6.627285472404539,2.0777964441327192,-6.864165300788718,-6.864165294435901,6.352816939170225e-09,2.930988785010413e-14
336,3.475187832291663,6.983576237180255,0.01708829858751632,6.002672702824788,6.002672704461962,1.6371739519627226e-09,1.7763568394002505e-15
337,6.055098875333675,6.789874990080213,0.007481477236881189,6.657233739902835,6.657233741874552,1.9717170118838112e-09,8.881784197001252e-16
338,-0.971876433665896,6.327838553036271,8.085662835636409,6.045242354104828,6.045242354124317,1.9489299063479848e-11,0.0
339,-0.5813606227100241,6.460095942242445,0.00264714895936714,0.40738983077873436,0.4073898353242265,4.545492149343744e-09,4.547473508864641e-13
340,5.832591538360944,-7.6602636497927,0.006208110363669112,4.6952528566888,4.695252858357218,1.6684182924109336e-09,0.0
341,-0.4390513327418475,7.7357588370023205,20.76827519160479,7.663745277236618,7.66374527933894,2.1023218721438752e-09,0.0
342,-7.9570828299986776,2.517574722997985,0.004909252851410408,-7.8979977450268235,-7.897997743214991,1.8118324618399129e-09,8.731149137020111e-11
343,6.293229241090289,-0.2639202927579323,1.9410804785351685,0.24841411609653186,0.2484141169379286,8.413967300668901e-10,0.0
344,-0.0690417980652942,-2.4310135646350997,0.005887522250304178,-0.07400384919146288,-0.07400384919146288,0.0,0.0
345,-3.5593802548577393,3.0579567051050436,0.688914582334698,-0.827501442905263,-0.8275014474900126,4.584749691005641e-09,0.0
346,-4.756487042974088,3.3814494821746504,21.738935885778698,1.5343167900609405,1.534316790569068,5.081275400442564e-10,7.105427357601002e-15
347,7.055180431357591,2.9189544828966145,0.6493533200163731,2.997494774185851,2.9974947851558427,1.0969991581788463e-08,0.0
348,-1.13975038390363,-6.981913259979459,47.108673922062806,-3.8738933332249363,-3.873893331505986,1.7189503154213526e-09,4.440892098500626e-16
349,1.8034904597432888,4.71117854968492,12.064371164839931,4.6983624900059615,4.698362490831456,8.254943395513692e-10,0.0
350,-3.7466063024854055,2.217505002845991,0.865116384586426,-1.5756577125530793,-1.575657711787257,7.658222944684212e-10,1.4210854715202004e-14
351,-0.7694141349382644,-2.123208621280485,28.107835921706744,-1.9368713294527535,-1.936871338486022,9.033268577596232e-09,0.0
352,4.1278669924249005,-4.15398280907873,3.6910302466893627,-1.2539242888158935,-1.2539242880782284,7.376650401624829e-10,0.0
353,7.960637720759419,7.1742010464077755,260.71587182893086,7.174202646487311,7.174202647286769,7.994582773562797e-10,1.7763568394002505e-15
354,-7.474458979936815,-2.4448199581739924,0.08283581538268323,-7.46734634706744,-7.467346345326463,1.7409771402299157e-09,2.6716406864579767e-12
355,-0.6153085491335091,0.36966190642695373,0.28684740837725586,-0.41221054440914495,-0.412210543461288,9.478569595877673e-10,8.881784197001252e-16
356,-5.349627916345495,7.684346881353557,2.152215558895825,3.091259518434284,3.091259518932605,4.983209400677424e-10,0.0
357,-4.2791064809917465,1.2977316658615798,0.007187992164347566,-4.253231235272244,-4.253231245155372,9.88312809369063e-09,7.389644451905042e-13
358,2.6238149466511107,0.24257910413274075,0.045996199454556304,2.1896275305637993,2.1896275331645034,2.600704096522577e-09,4.440892098500626e-16
359,3.070765785861118,-7.856233825714892,0.575767933874426,0.47479133311040167,0.47479133369647397,5.860723018003e-10,2.220446049250313e-16
360,6.2677007645520355,4.499767152501152,10.564812542734193,4.500638850907579,4.500638851420746,5.131663982638202e-10,0.0
361,-7.03003445789318,7.376860117608556,56.61207570502207,4.334177341187603,4.334177314112596,2.7075007125176853e-08,0.0
362,-2.2791799451565957,0.4193643877968576,0.13331929576547547,-2.108101490876242,-2.1081014884051994,2.4710424817442345e-09,1.0658141036401503e-14
363,2.3144630701610183,3.7111522718636625,0.0025360789287058685,2.387816516559874,2.3878165182038122,1.6439383188071588e-09,5.329070518200751e-15
364,-4.694154847140791,-4.123207360183889,1.0685475942707348,-4.686728614692431,-4.686728614421999,2.7043167705187443e-10,3.552713678800501e-15
365,2.677112459457634,-0.5973413958931921,0.0606364006342179,2.0776857159402833,2.0776857059472564,9.993026850452225e-09,0.0
366,1.9750095261390932,3.535352576506737,0.002561929207174235,2.040957104275562,2.0409571064234973,2.147935163065995e-09,9.769962616701378e-15
367,5.468615242351911,4.321467523732325,155.21491481116385,4.32152591246008,4.321525912890152,4.3007197803035524e-10,8.881784197001252e-16
368,-3.8426085351435653,-7.715078151284377,0.04340923051947242,-3.8435193299368646,-3.843519333806644,3.8697791637787304e-09,5.1958437552457326e-14
369,0.6211137189525964,-1.9278875510085438,0.12127809731983283,0.4350895837667976,0.4350895873940431,3.627245448445393e-09,6.661338147750939e-16
370,1.7363939687351913,0.040873711089187026,351.00522975549546,0.043103107469786295,0.04310310780283432,3.3304802665723443e-10,0.0
371,5.6778565785067485,7.402869228458604,0.9761378494313552,7.399995052997693,7.399995053015166,1.7473134050760564e-11,0.0
372,-7.966074771069064,-2.9538509530137933,0.0047909195782924645,-7.965826673362105,-7.965826673362105,0.0,0.0
373,7.49752451444426,-6.665147334094369,19.471430319952297,-2.944462032653898,-2.944462032875065,2.2116708464636758e-10,2.220446049250313e-16
374,-2.927579707660378,-5.718721990773416,5.4644562632633145,-3.166366847558961,-3.166366842611421,4.947539711253057e-09,0.0
375,-6.636103544562081,-1.3771402976017395,0.006044336673184821,-6.634587656852928,-6.634587656852928,0.0,0.0
376,0.6670102349257014,3.9900396523404833,0.04934786282733338,1.874743849024051,1.87474385885623,9.832179070912161e-09,7.105427357601002e-15
377,-0.6366700918038397,6.284127177735627,0.04356877525608927,2.533184181973297,2.533184193194625,1.1221327866905995e-08,0.0
378,-4.411620244655689,4.791587930849651,0.07541957087928994,-2.101238397035603,-2.1012383902927483,6.742854719021807e-09,9.094947017729282e-13
379,0.17216719648032708,-4.291883433696851,51.574645755651034,-3.4253647612084626,-3.4253647425086964,1.8699766179963717e-08,4.440892098500626e-16
380,0.42541179435371745,-7.001127358687029,0.0169944176783057,0.3997544537820953,0.39975445550829203,1.726196741103081e-09,4.829470157119431e-15
381,-2.563572120030031,-3.651136004556758,0.04245553797221529,-2.565735488169812,-2.5657354816498517,6.5199601273491226e-09,2.0872192862952943e-14
382,2.392646631147148,1.628412201058227,0.009122080766151024,2.34293834043279,2.3429383420088055,1.5760153182498016e-09,1.7763568394002505e-15
383,-5.11011772331862,-5.020106667231769,2.349430831112709,-5.108801728620176,-5.108801733837745,5.217568599391598e-09,6.217248937900877e-15
384,5.539249237942398,-7.495138405992638,0.034833355661661354,3.2503128021496117,3.250312816318789,1.4169177386946785e-08,4.440892098500626e-16
385,3.3682815566155835,1.0308776390559586,0.002995735655952043,3.293258444475966,3.293258447651472,3.175506080310697e-09,1.3322676295501878e-15
386,-6.4706880949252685,0.1835505420023953,11.187552007151027,-3.8177489580289827,-3.817748959540689,1.5117063156822041e-09,2.842170943040401e-14
387,6.111753482738475,2.9267306642756807,3.898818378132488,2.9398092805781095,2.93980928214485,1.566740515102083e-09,0.0
388,3.806952283630693,-6.274203432671131,0.028092346310666635,2.989641525388963,2.98964152571799,3.290265837563311e-10,4.440892098500626e-16
389,0.49503875901777583,5.618768943872457,44.03695616325869,5.605104551185429,5.6051045529358,1.750371403375084e-09,8.881784197001252e-16
390,-2.6385594121991147,7.753422182753702,2.4766408454238236,5.8589780268351195,5.858978040241159,1.3406039833796513e-08,1.4210854715202004e-14
391,-5.4614486255864385,-0.13369595726680217,17.79440649142237,-2.726863038057693,-2.7268630358015717,2.256121067745198e-09,7.105427357601002e-15
392,4.686486781052235,1.0972121025922732,0.005567865050984881,4.230557424305029,4.230557423312254,9.927747512961105e-10,0.0
393,6.27710823911146,2.425626976872996,1.45761423039,2.48323263664773,2.4832326308753276,5.77240255594802e-09,0.0
394,-6.214884046745732,-3.3808738752309004,2.1763824775828375,-6.147803066716704,-6.147803066482609,2.340945215451029e-10,3.552713678800501e-15
395,-0.2249201935373737,6.405414126431058,11.973035748934606,6.306080717246081,6.306080717263343,1.7261747586871934e-11,0.0
396,-7.160937208655584,-6.05505679429039,24.163349521284253,-7.124384050131817,-7.124384048636625,1.4951915261463e-09,4.440892098500626e-15
397,3.007138947169503,-7.428589765628324,16.06261221191284,-2.7700707823652198,-2.7700707766371555,5.7280642451473796e-09,2.220446049250313e-16
398,-4.939860072673845,5.916102737887284,0.028443428251897423,-2.4932514161679378,-2.493251413096879,3.0710589626892215e-09,3.637978807091713e-12
399,1.4379450501564186,-5.024181801320781,0.019618140382591735,1.3586787499168516,1.3586787454692002,4.447651358319149e-09,1.5543122344752192e-15
400,-5.190331647914935,-5.5654388532923615,0.02088255756064783,-5.190368027166617,-5.190368027166617,0.0,0.0
401,-4.4407259515655575,2.13450229285041,72.3891961183794,1.3605099223550616,1.3605099223731154,1.805378069263952e-11,0.0
402,-1.0105019481795185,-4.008969156071089,0.034910892445888096,-1.022497192405891,-1.022497192004338,4.0155301306299407e-10,5.773159728050814e-15
403,-7.324970639168747,-2.5270851320662775,0.04487515658898357,-7.321421471326708,-7.321421467557948,3.768760414857297e-09,2.5011104298755527e-12
404,6.26468352422334,7.001471776328133,0.9162550536599382,7.0003910133128375,7.000391019296195,5.983357809213885e-09,1.7763568394002505e-15
405,6.982363534079587,-7.884058615412906,0.6616087284176112,0.41192831970309474,0.4119283197210121,1.791738979406432e-11,0.0
406,-0.334413396769607,-1.239772999462751,0.034734257523218,-0.3489670750859618,-0.3489670750859618,0.0,0.0
407,-2.4052026408535365,3.181293894901218,8.873983527622707,2.375624309454303,2.375624319701443,1.0247140025398949e-08,1.7763568394002505e-15
408,5.512299564342314,6.981442436453925,0.005872026650250746,6.60508313480805,6.605083142140217,7.332167761830988e-09,1.7763568394002505e-15
409,1.505503981581473,0.7249947157418415,3.158928224360041,0.7997500031534872,0.7997500049778391,1.8243518917770984e-09,2.220446049250313e-16
410,-1.8188856188849254,-0.8260992669774812,1.075767655437702,-1.5938362987895514,-1.5938362969512685,1.8382828592677924e-09,4.440892098500626e-16
411,-5.463390060470369,3.819857837435853,0.4016210775961443,-2.504312307019221,-2.5043122930124935,1.4006727333537583e-08,4.547473508864641e-13
412,6.478181216989697,-4.306381427050486,0.023970658010997688,3.6691152524112254,3.6691152524499913,3.8765879395441516e-11,0.0
413,-1.379330179193305,-0.8466797790766307,57.1092758844538,-0.8739020364789218,-0.8739020293121715,7.1667503043215675e-09,8.326672684688674e-17
414,-4.177772933749914,-6.81085551256438,2.0061588646582718,-4.205861155846903,-4.205861155846903,0.0,0.0
415,0.7975706973770134,1.0799713159097895,6.684158353609179,1.0643171059672984,1.0643171054085618,5.587366125325843e-10,0.0
416,2.5840555407122885,-4.21428056669113,18.188596594190745,-2.666799862032612,-2.6667998684109886,6.378376493643145e-09,2.220446049250313e-16
417,2.805805550642244,-5.25477289611411,0.004063558307371736,2.740776327879513,2.7407763340298703,6.150357112488791e-09,3.1086244689504383e-15
418,-2.4070059641224244,6.131178609103282,0.09379677448977951,1.37204711004186,1.3720471295477963,1.9505936199593066e-08,0.0
419,-3.2830140036106634,2.70428485649054,0.020589220691134898,-3.015533360006519,-3.015533360060181,5.3661963761442166e-11,0.0
420,5.944090640314492,-3.1862126574890937,230.05830123310906,-3.0862194494438775,-3.0862194487583854,6.85492107521668e-10,4.440892098500626e-16
421,4.706951839927967,-0.744968319868974,32.76053650487698,-0.6829303467040866,-0.682930346449996,2.5409063741932414e-10,5.551115123125783e-17
422,-2.938824277609685,-4.8590367148177975,54.944692548794976,-3.9468232443448166,-3.946823243831028,5.137885672468201e-10,0.0
